FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
22/06/2024;ES15;1-;230;132;90;55;75;117;196;310;361;426;512;487;
22/06/2024;ES15;1=;544;487;322;288;346;349;361;420;395;269;222;222;
22/06/2024;ES15;2-;225;127;61;44;65;68;86;209;244;300;343;418;
22/06/2024;ES15;2=;445;429;240;216;295;406;353;430;328;233;175;162;
22/06/2024;ES16;1-;845;755;554;427;390;405;344;490;704;985;1114;1232;
22/06/2024;ES16;1=;1238;1226;915;915;1025;1294;1204;1208;1073;913;947;1000;
22/06/2024;ES16;2-;481;443;324;266;208;224;231;404;586;702;863;956;
22/06/2024;ES16;2=;1075;1069;672;685;869;945;1089;1136;1062;820;680;603;
22/06/2024;ES17;1-;1855;1295;695;865;698;927;886;1104;1886;2518;3103;3273;
22/06/2024;ES17;1=;3578;3929;2610;3409;3772;3361;3610;3425;3075;2625;2190;2146;
22/06/2024;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES18;1-;265;198;142;131;78;89;107;204;393;520;545;489;
22/06/2024;ES18;1=;519;465;283;278;376;437;483;555;449;330;287;260;
22/06/2024;ES18;2-;471;359;252;165;133;133;72;143;28;155;494;609;
22/06/2024;ES18;2=;676;630;486;460;529;574;605;666;707;555;509;577;
22/06/2024;ES19;1-;438;430;293;239;215;275;280;360;509;637;789;793;
22/06/2024;ES19;1=;747;658;532;501;600;589;644;677;624;516;480;416;
22/06/2024;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES20;1-;5823;5252;4264;2556;1670;1333;1621;2713;4398;5259;6231;7415;
22/06/2024;ES20;1=;8489;9157;9238;9143;6413;6209;7385;7941;7882;7576;6892;5866;
22/06/2024;ES20;2-;4867;3990;2673;1717;1245;1372;2025;3716;5612;6166;7555;7953;
22/06/2024;ES20;2=;8939;9230;9711;9295;6173;5834;7437;8677;8832;8820;7077;5570;
22/06/2024;ES21;1-;273;172;126;86;96;111;155;230;356;514;618;720;
22/06/2024;ES21;1=;774;677;375;419;501;493;521;545;564;366;380;361;
22/06/2024;ES21;2-;318;235;149;112;151;218;223;375;587;838;1025;1118;
22/06/2024;ES21;2=;1108;892;484;554;757;968;921;956;817;454;384;300;
22/06/2024;ES22;1-;590;517;376;293;213;238;306;358;535;591;662;828;
22/06/2024;ES22;1=;909;898;873;669;636;769;864;893;973;826;645;698;
22/06/2024;ES22;2-;470;397;329;283;243;192;239;249;327;378;469;503;
22/06/2024;ES22;2=;553;552;562;465;469;534;526;522;597;558;502;520;
22/06/2024;ES23;1-;1236;1050;990;819;666;586;863;779;1046;1437;1674;1540;
22/06/2024;ES23;1=;1654;1761;1706;1334;1218;1523;1594;1720;2009;1861;1452;1287;
22/06/2024;ES23;2-;1485;1284;1126;1064;745;605;734;620;638;948;1277;1410;
22/06/2024;ES23;2=;1498;1557;1480;1323;1387;1326;1306;1269;1325;1381;1403;1448;
22/06/2024;ES24;1-;379;430;293;231;168;140;132;130;194;278;396;524;
22/06/2024;ES24;1=;463;608;612;447;398;523;543;518;551;566;538;485;
22/06/2024;ES24;2-;304;253;266;206;169;169;152;160;256;362;501;545;
22/06/2024;ES24;2=;584;531;521;407;361;474;546;477;517;491;352;357;
22/06/2024;ES25;1-;136;156;182;169;133;104;102;94;104;129;156;168;
22/06/2024;ES25;1=;174;154;196;179;161;134;159;172;192;186;167;172;
22/06/2024;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES26;1-;198;243;240;272;198;140;116;105;164;201;245;309;
22/06/2024;ES26;1=;271;285;288;255;271;252;275;287;321;281;316;270;
22/06/2024;ES26;2-;234;263;258;249;207;173;147;140;189;265;321;349;
22/06/2024;ES26;2=;349;351;344;352;323;309;326;327;386;344;364;290;
22/06/2024;ES27;1-;2445;2012;1838;1249;1146;916;1093;1044;1482;1878;2347;2547;
22/06/2024;ES27;1=;2337;2607;2691;2428;2266;2278;2445;2821;2858;2882;2534;2312;
22/06/2024;ES27;2-;917;773;652;532;482;601;519;596;795;829;861;992;
22/06/2024;ES27;2=;1031;966;913;932;1024;1052;1030;1109;1080;1059;1055;994;
22/06/2024;ES28;1-;173;120;88;71;66;120;179;254;319;407;465;485;
22/06/2024;ES28;1=;520;459;320;361;405;440;385;383;401;353;355;286;
22/06/2024;ES28;2-;233;205;141;117;150;236;321;418;544;657;789;697;
22/06/2024;ES28;2=;718;725;493;427;491;614;700;686;500;450;389;278;
22/06/2024;ES29;1-;1493;1120;826;670;535;552;832;936;1310;1476;1474;1738;
22/06/2024;ES29;1=;1795;1960;1826;1449;1422;1635;1657;1669;2019;1768;1595;1667;
22/06/2024;ES29;2-;1417;919;824;586;452;458;770;846;1028;1273;1249;1289;
22/06/2024;ES29;2=;1621;1689;1707;1458;1328;1423;1640;1742;1797;1540;1359;1301;
22/06/2024;ES30;1-;262;208;173;179;108;81;101;137;178;221;315;372;
22/06/2024;ES30;1=;413;464;414;317;261;266;320;297;354;284;285;264;
22/06/2024;ES30;2-;370;317;281;212;189;162;153;180;361;546;583;655;
22/06/2024;ES30;2=;664;583;604;424;398;457;527;490;732;595;478;448;
22/06/2024;ES31;1-;98;63;50;44;40;45;50;65;74;115;139;149;
22/06/2024;ES31;1=;207;215;188;116;102;120;138;175;166;165;122;110;
22/06/2024;ES31;2-;64;57;44;41;44;39;49;59;84;107;148;166;
22/06/2024;ES31;2=;187;184;170;129;92;119;152;172;170;167;92;73;
22/06/2024;ES32;1-;341;292;284;210;185;174;218;244;291;388;502;554;
22/06/2024;ES32;1=;604;570;559;361;346;459;524;534;599;558;385;370;
22/06/2024;ES32;2-;344;316;197;143;132;109;118;129;140;188;252;333;
22/06/2024;ES32;2=;355;377;379;283;303;327;356;347;346;382;328;384;
22/06/2024;ES33;1-;477;371;220;135;119;135;232;367;432;590;785;860;
22/06/2024;ES33;1=;1145;1103;1155;690;628;749;882;983;965;876;612;499;
22/06/2024;ES33;2-;288;193;136;65;60;65;113;179;306;470;595;741;
22/06/2024;ES33;2=;757;722;704;409;393;508;594;535;538;469;380;287;
22/06/2024;ES34;1-;217;204;207;213;189;126;134;152;234;299;367;432;
22/06/2024;ES34;1=;386;335;323;311;310;268;309;314;355;359;323;246;
22/06/2024;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES36;1-;813;593;438;367;427;538;387;510;638;764;1070;1302;
22/06/2024;ES36;1=;1395;1336;873;960;1018;1079;1147;1261;1197;884;869;949;
22/06/2024;ES36;2-;565;411;277;182;285;338;374;525;788;1161;1429;1449;
22/06/2024;ES36;2=;1495;1265;764;915;1183;1282;1497;1598;1393;878;741;680;
22/06/2024;ES37;1-;447;323;236;180;219;240;280;468;687;826;1088;1125;
22/06/2024;ES37;1=;1169;1136;716;770;853;796;858;868;783;658;603;636;
22/06/2024;ES37;2-;378;315;181;155;196;436;806;657;975;1149;1293;1399;
22/06/2024;ES37;2=;1482;1247;774;686;982;1082;1155;1244;1097;691;582;514;
22/06/2024;ES38;1-;151;102;63;35;31;42;65;116;217;233;301;418;
22/06/2024;ES38;1=;434;511;384;257;226;300;340;368;375;293;186;172;
22/06/2024;ES38;2-;148;73;50;45;33;36;68;135;160;218;312;400;
22/06/2024;ES38;2=;386;395;328;181;194;285;320;275;333;246;154;134;
22/06/2024;ES39;1-;740;614;497;286;185;163;242;380;683;674;885;1060;
22/06/2024;ES39;1=;1363;1584;1813;1743;956;962;1249;1506;1645;1704;1391;1046;
22/06/2024;ES39;2-;710;701;548;262;155;122;186;342;573;900;1225;1596;
22/06/2024;ES39;2=;1966;1900;1919;1559;1009;926;1304;1474;1425;1372;1117;783;
22/06/2024;ES40;1-;662;458;293;209;285;305;385;564;773;977;1229;1369;
22/06/2024;ES40;1=;1408;1318;881;933;1052;1243;1276;1503;1229;794;674;717;
22/06/2024;ES40;2-;737;494;309;247;305;387;475;689;900;1104;1471;1438;
22/06/2024;ES40;2=;1500;1368;840;878;1020;1067;1097;1246;1131;831;838;737;
22/06/2024;ES41;1-;417;325;265;214;260;308;386;500;634;836;867;961;
22/06/2024;ES41;1=;941;869;616;686;795;684;737;741;672;609;566;518;
22/06/2024;ES41;2-;288;268;179;135;155;217;286;352;464;607;692;765;
22/06/2024;ES41;2=;777;714;584;525;602;663;711;683;573;508;468;398;
22/06/2024;ES42;1-;248;187;125;110;115;163;136;192;248;296;415;444;
22/06/2024;ES42;1=;510;411;314;323;351;347;378;414;361;287;267;282;
22/06/2024;ES42;2-;220;201;125;96;96;159;95;201;300;380;466;515;
22/06/2024;ES42;2=;548;526;297;358;404;408;488;525;465;316;278;325;
22/06/2024;ES43;1-;60;45;42;21;22;31;51;76;99;119;165;285;
22/06/2024;ES43;1=;162;171;113;92;107;132;160;209;167;116;109;79;
22/06/2024;ES43;2-;285;204;138;108;94;60;118;132;175;266;306;354;
22/06/2024;ES43;2=;424;414;408;299;322;339;319;372;353;353;331;326;
22/06/2024;ES44;1-;760;721;595;496;411;396;400;564;709;1065;1245;1403;
22/06/2024;ES44;1=;1332;1286;1210;1089;1212;1319;1353;1463;1360;1146;942;967;
22/06/2024;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES45;1-;925;704;519;343;344;349;425;656;619;832;1158;1323;
22/06/2024;ES45;1=;1413;1293;1004;1062;1080;1161;1255;1483;1311;1126;1120;1054;
22/06/2024;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
22/06/2024;ES46;1-;239;177;126;89;175;259;379;443;480;703;813;804;
22/06/2024;ES46;1=;749;738;484;489;632;723;697;589;488;523;429;332;
22/06/2024;ES46;2-;259;203;118;111;150;201;331;389;521;556;674;789;
22/06/2024;ES46;2=;773;777;530;470;491;604;686;684;648;572;469;427;
22/06/2024;ES47;1-;322;269;209;169;165;199;256;294;406;490;705;670;
22/06/2024;ES47;1=;725;662;461;295;468;501;439;655;490;421;522;340;
22/06/2024;ES47;2-;422;385;271;225;211;223;310;377;481;593;623;655;
22/06/2024;ES47;2=;673;606;532;529;610;570;649;663;643;517;463;372;
22/06/2024;ES48;1-;305;193;101;90;103;252;361;438;491;605;742;793;
22/06/2024;ES48;1=;733;720;509;489;570;701;847;854;698;506;442;377;
22/06/2024;ES48;2-;668;192;146;97;120;215;291;351;469;672;796;792;
22/06/2024;ES48;2=;744;695;520;475;569;650;661;551;573;454;394;356;
22/06/2024;ES49;1-;248;162;105;79;70;120;256;338;467;543;575;615;
22/06/2024;ES49;1=;690;546;419;363;442;458;506;525;461;394;495;368;
22/06/2024;ES49;2-;151;123;88;62;55;54;71;101;140;202;262;305;
22/06/2024;ES49;2=;326;352;356;238;189;278;338;384;381;337;219;186;
22/06/2024;ES50;1-;289;222;154;111;105;79;104;80;121;151;202;288;
22/06/2024;ES50;1=;304;318;348;250;228;255;296;298;315;330;272;235;
22/06/2024;ES50;2-;528;692;189;155;304;119;161;121;134;200;274;334;
22/06/2024;ES50;2=;346;347;349;234;211;232;245;296;314;314;249;199;
22/06/2024;ES51;1-;182;118;101;68;69;69;87;84;120;175;268;291;
22/06/2024;ES51;1=;366;363;384;201;222;226;255;292;328;336;224;180;
22/06/2024;ES51;2-;125;102;58;50;41;45;64;78;135;189;254;306;
22/06/2024;ES51;2=;360;362;307;175;175;191;232;220;268;221;159;129;
22/06/2024;ES52;1-;256;177;113;76;61;68;67;117;161;268;373;476;
22/06/2024;ES52;1=;451;483;482;319;228;388;401;432;450;420;356;281;
22/06/2024;ES52;2-;862;624;612;644;503;370;520;542;539;341;637;692;
22/06/2024;ES52;2=;529;634;732;550;151;383;952;797;792;781;713;470;
22/06/2024;ES53;1-;143;116;99;80;69;52;77;87;113;155;180;229;
22/06/2024;ES53;1=;224;223;231;233;197;218;202;206;221;195;179;174;
22/06/2024;ES53;2-;257;235;206;181;143;140;165;228;236;273;370;394;
22/06/2024;ES53;2=;383;406;427;352;379;391;376;365;464;370;330;330;
22/06/2024;ES54;1-;121;104;91;58;45;49;67;121;144;193;185;242;
22/06/2024;ES54;1=;256;249;238;182;165;220;231;215;209;214;180;170;
22/06/2024;ES54;2-;198;159;106;76;62;63;85;120;129;201;224;293;
22/06/2024;ES54;2=;290;334;309;258;243;290;299;230;226;241;234;232;
22/06/2024;ES55;1-;92;76;69;35;33;41;42;74;108;160;174;272;
22/06/2024;ES55;1=;248;283;225;180;176;169;179;209;170;167;171;136;
22/06/2024;ES55;2-;64;56;34;27;20;34;51;61;89;108;146;204;
22/06/2024;ES55;2=;208;217;167;126;122;139;161;188;170;156;129;91;
22/06/2024;ES56;1-;590;131;36;27;32;56;100;136;196;194;213;243;
22/06/2024;ES56;1=;198;183;162;136;170;157;200;182;126;176;215;192;
22/06/2024;ES56;2-;172;58;32;24;34;46;61;68;99;91;128;126;
22/06/2024;ES56;2=;143;99;89;93;92;98;159;179;132;118;97;102;
22/06/2024;ES57;1-;152;80;42;40;70;69;154;235;276;401;557;562;
22/06/2024;ES57;1=;562;469;314;322;440;461;438;515;391;315;278;300;
22/06/2024;ES57;2-;121;61;49;32;43;71;100;169;270;362;464;451;
22/06/2024;ES57;2=;553;452;262;269;390;483;517;489;381;244;212;182;
22/06/2024;ES58;1-;91;60;39;45;44;64;104;138;247;311;309;359;
22/06/2024;ES58;1=;367;259;193;170;240;312;340;303;229;172;161;114;
22/06/2024;ES58;2-;84;43;21;20;33;37;61;105;134;204;254;271;
22/06/2024;ES58;2=;298;218;140;122;163;172;194;206;235;156;113;99;
22/06/2024;ES59;1-;78;71;48;56;41;65;85;128;177;146;175;228;
22/06/2024;ES59;1=;269;241;195;138;155;189;172;192;178;221;168;124;
22/06/2024;ES59;2-;45;29;29;30;44;59;70;111;148;159;359;208;
22/06/2024;ES59;2=;183;163;122;105;137;223;137;139;191;125;90;86;
22/06/2024;ES60;1-;101;73;54;45;46;80;104;178;316;378;414;397;
22/06/2024;ES60;1=;380;330;215;218;294;290;323;318;216;172;146;145;
22/06/2024;ES60;2-;145;88;58;33;52;67;90;166;241;327;386;471;
22/06/2024;ES60;2=;452;378;278;247;311;335;341;364;337;283;218;184;
23/06/2024;ES01;1-;760;544;381;405;332;298;240;386;370;336;425;507;
23/06/2024;ES01;1=;747;621;515;754;965;903;1029;1266;1069;942;717;490;
23/06/2024;ES01;2-;652;524;340;298;284;314;227;355;691;598;751;872;
23/06/2024;ES01;2=;855;762;659;768;870;811;818;788;635;480;491;343;
23/06/2024;ES02;1-;361;323;295;242;251;243;235;167;148;173;283;348;
23/06/2024;ES02;1=;414;424;429;392;354;439;491;435;423;431;361;314;
23/06/2024;ES02;2-;872;768;729;582;587;471;473;404;379;475;679;956;
23/06/2024;ES02;2=;1049;1082;1151;967;974;1071;1017;1040;1126;1119;975;809;
23/06/2024;ES03;1-;609;429;329;275;226;202;257;360;396;552;904;1105;
23/06/2024;ES03;1=;1061;1230;1125;681;677;869;1065;1132;1320;984;692;508;
23/06/2024;ES03;2-;625;276;211;129;125;111;126;128;293;541;472;461;
23/06/2024;ES03;2=;573;711;724;534;424;518;583;655;760;842;563;412;
23/06/2024;ES04;1-;486;411;292;249;161;160;141;158;187;280;414;533;
23/06/2024;ES04;1=;623;764;793;553;512;734;851;1011;987;926;672;452;
23/06/2024;ES04;2-;280;159;136;91;80;81;81;106;163;298;322;392;
23/06/2024;ES04;2=;476;594;466;267;270;350;398;361;334;364;246;190;
23/06/2024;ES05;1-;2071;1645;1351;1067;982;841;982;832;634;916;1236;1445;
23/06/2024;ES05;1=;1502;1731;1887;1650;1643;1836;1715;1728;1842;1921;1766;1682;
23/06/2024;ES05;2-;730;613;449;364;339;316;481;487;584;691;860;887;
23/06/2024;ES05;2=;1085;1267;1146;805;885;1233;1277;1508;1515;1366;1159;898;
23/06/2024;ES06;1-;164;109;62;56;63;91;83;123;173;304;381;414;
23/06/2024;ES06;1=;505;409;278;340;382;385;437;454;365;279;197;118;
23/06/2024;ES06;2-;133;116;57;76;57;64;75;104;159;268;353;395;
23/06/2024;ES06;2=;399;375;255;258;334;357;360;365;306;220;134;105;
23/06/2024;ES07;1-;1224;924;728;500;370;340;508;447;599;779;1128;1857;
23/06/2024;ES07;1=;2057;2054;1735;1331;1317;1655;1742;1677;1768;1781;1406;956;
23/06/2024;ES07;2-;881;695;554;380;350;392;699;797;886;1118;1327;1789;
23/06/2024;ES07;2=;1927;2109;1964;1307;1416;2038;2206;2326;2379;1990;1545;930;
23/06/2024;ES08;1-;721;713;704;646;700;570;470;454;336;200;463;704;
23/06/2024;ES08;1=;758;731;752;701;733;847;812;775;799;747;640;612;
23/06/2024;ES08;2-;779;756;713;681;655;687;579;550;518;436;653;825;
23/06/2024;ES08;2=;825;917;879;827;825;868;886;851;846;865;791;667;
23/06/2024;ES09;1-;720;645;599;583;589;514;469;389;380;500;798;857;
23/06/2024;ES09;1=;699;873;869;806;774;712;751;695;729;691;616;579;
23/06/2024;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES10;2-;322;258;233;176;123;121;157;153;186;308;407;441;
23/06/2024;ES10;2=;417;441;442;402;339;378;429;413;431;396;408;268;
23/06/2024;ES11;1-;1508;1317;856;541;332;289;370;750;1131;1679;2075;2496;
23/06/2024;ES11;1=;3214;3435;3743;3130;1825;2105;2851;2955;3087;2931;2526;2016;
23/06/2024;ES11;2-;2167;1921;1248;806;536;399;434;710;870;1260;1577;2186;
23/06/2024;ES11;2=;2961;3373;3899;3285;2473;2666;3507;4102;4092;4403;4049;2873;
23/06/2024;ES12;1-;1264;1097;878;792;758;692;560;696;845;1177;1371;1643;
23/06/2024;ES12;1=;1797;1696;1497;1564;1784;1833;1764;1867;1767;1537;1108;799;
23/06/2024;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES13;1-;772;593;512;515;429;400;229;162;79;356;556;654;
23/06/2024;ES13;1=;767;696;536;688;838;821;934;953;798;701;571;457;
23/06/2024;ES13;2-;979;737;634;603;473;438;255;235;294;422;615;795;
23/06/2024;ES13;2=;854;880;712;789;918;987;1021;1180;1010;811;684;456;
23/06/2024;ES14;1-;89;62;46;56;41;32;40;50;75;102;146;193;
23/06/2024;ES14;1=;194;158;127;153;147;193;166;167;175;148;102;65;
23/06/2024;ES14;2-;49;49;29;28;24;21;16;23;51;87;86;133;
23/06/2024;ES14;2=;160;143;79;120;131;127;126;128;138;88;75;48;
23/06/2024;ES15;1-;166;116;91;72;66;87;117;174;296;337;413;386;
23/06/2024;ES15;1=;462;400;267;345;339;370;443;469;388;229;193;118;
23/06/2024;ES15;2-;95;89;62;39;43;37;63;94;144;197;251;342;
23/06/2024;ES15;2=;421;391;216;248;298;389;510;523;423;262;173;222;
23/06/2024;ES16;1-;760;639;538;456;404;375;246;242;308;569;785;919;
23/06/2024;ES16;1=;1016;872;716;834;932;872;1080;1047;918;713;678;529;
23/06/2024;ES16;2-;502;460;328;284;244;260;181;212;303;516;690;796;
23/06/2024;ES16;2=;923;923;586;662;852;850;1002;1059;830;612;454;273;
23/06/2024;ES17;1-;1720;1453;1392;864;676;661;541;708;1204;1851;2141;3024;
23/06/2024;ES17;1=;3542;3331;2594;2912;3179;3920;3508;3347;3286;2436;2005;1663;
23/06/2024;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES18;1-;215;169;150;163;113;116;103;187;372;481;482;439;
23/06/2024;ES18;1=;496;420;282;234;330;392;439;424;313;241;157;109;
23/06/2024;ES18;2-;408;258;241;226;142;146;88;104;180;251;325;434;
23/06/2024;ES18;2=;514;501;380;385;498;567;555;645;586;453;386;265;
23/06/2024;ES19;1-;374;345;313;304;280;255;228;342;579;506;560;640;
23/06/2024;ES19;1=;650;552;510;508;532;588;654;655;556;484;423;332;
23/06/2024;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES20;1-;4988;4317;3773;2710;2043;1524;1335;2462;2467;2948;4287;5481;
23/06/2024;ES20;1=;6539;7706;8460;7398;5817;6005;6381;7252;8003;7939;7684;5211;
23/06/2024;ES20;2-;5344;4420;3003;2213;1490;1347;1828;2962;3404;3408;4790;6399;
23/06/2024;ES20;2=;7100;7944;9045;8386;5749;6247;7604;8629;8706;8764;8115;6727;
23/06/2024;ES21;1-;207;143;117;87;83;75;78;177;246;356;475;581;
23/06/2024;ES21;1=;675;557;329;389;454;451;498;537;456;343;254;164;
23/06/2024;ES21;2-;270;210;180;133;120;124;172;124;158;567;678;786;
23/06/2024;ES21;2=;860;802;465;554;728;775;875;854;671;445;306;156;
23/06/2024;ES22;1-;595;518;402;344;235;280;313;278;301;369;459;554;
23/06/2024;ES22;1=;756;838;822;687;674;693;747;716;744;667;582;508;
23/06/2024;ES22;2-;519;388;400;310;253;217;234;208;203;263;460;503;
23/06/2024;ES22;2=;602;614;575;469;412;472;460;491;517;542;455;430;
23/06/2024;ES23;1-;1252;1031;880;858;824;675;743;546;585;168;47;69;
23/06/2024;ES23;1=;44;70;48;44;746;1348;1448;1574;1734;1494;1301;1051;
23/06/2024;ES23;2-;1438;1295;1110;874;842;759;752;531;494;748;1005;1115;
23/06/2024;ES23;2=;1190;1267;1231;1096;1182;1256;1097;1050;1187;1218;1069;1042;
23/06/2024;ES24;1-;471;363;301;207;163;148;161;131;141;231;331;433;
23/06/2024;ES24;1=;516;592;540;441;456;431;449;431;462;486;400;350;
23/06/2024;ES24;2-;332;283;262;212;230;190;141;136;208;326;544;651;
23/06/2024;ES24;2=;743;637;586;429;371;382;382;440;393;417;326;273;
23/06/2024;ES25;1-;177;144;169;160;150;97;90;91;77;57;110;151;
23/06/2024;ES25;1=;173;153;158;148;146;165;157;176;171;170;159;130;
23/06/2024;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES26;1-;248;216;250;181;207;241;141;133;123;146;169;263;
23/06/2024;ES26;1=;239;258;253;254;236;212;257;238;233;243;233;188;
23/06/2024;ES26;2-;243;266;271;182;220;234;170;160;165;179;239;327;
23/06/2024;ES26;2=;307;313;296;313;301;297;335;294;317;320;297;257;
23/06/2024;ES27;1-;2428;2240;2082;1540;1454;1198;1158;1076;1237;1552;1894;2332;
23/06/2024;ES27;1=;2660;2641;2589;2392;2380;2528;2498;2209;2519;2373;2020;1823;
23/06/2024;ES27;2-;862;776;690;613;630;580;585;567;555;615;750;830;
23/06/2024;ES27;2=;921;912;805;855;1015;963;906;967;907;750;730;506;
23/06/2024;ES28;1-;212;148;114;82;81;137;132;148;245;325;390;448;
23/06/2024;ES28;1=;566;475;345;383;393;438;460;480;367;278;259;114;
23/06/2024;ES28;2-;202;166;168;144;127;262;287;304;424;460;529;573;
23/06/2024;ES28;2=;585;554;387;472;526;632;665;708;608;602;499;248;
23/06/2024;ES29;1-;1342;1020;836;649;615;648;865;784;955;1658;1834;1722;
23/06/2024;ES29;1=;1964;1961;1934;1860;1826;1721;1663;1649;1680;1581;1985;1503;
23/06/2024;ES29;2-;1315;889;723;601;523;469;673;594;631;1047;1141;1010;
23/06/2024;ES29;2=;1128;1291;1265;1164;1231;1426;1524;1599;1705;1665;1495;1315;
23/06/2024;ES30;1-;258;192;183;133;101;91;114;95;112;166;232;246;
23/06/2024;ES30;1=;322;359;430;239;242;362;270;285;275;294;274;253;
23/06/2024;ES30;2-;353;309;323;235;187;186;146;206;230;357;529;595;
23/06/2024;ES30;2=;697;692;577;382;393;430;451;522;546;568;429;353;
23/06/2024;ES31;1-;116;86;66;51;48;34;45;50;57;54;115;128;
23/06/2024;ES31;1=;142;200;226;119;104;132;146;180;178;151;108;97;
23/06/2024;ES31;2-;75;50;50;62;40;46;39;55;58;75;99;158;
23/06/2024;ES31;2=;186;182;190;116;92;134;146;176;185;131;129;89;
23/06/2024;ES32;1-;341;370;285;259;247;188;216;254;320;350;493;598;
23/06/2024;ES32;1=;662;604;478;377;356;419;466;479;484;421;389;340;
23/06/2024;ES32;2-;404;289;210;145;134;135;138;125;118;161;245;289;
23/06/2024;ES32;2=;360;420;391;394;387;344;306;290;308;308;285;250;
23/06/2024;ES33;1-;463;377;201;131;99;132;173;255;362;462;579;822;
23/06/2024;ES33;1=;885;973;966;559;586;766;899;1001;1013;990;726;531;
23/06/2024;ES33;2-;262;191;132;109;62;68;90;126;219;327;384;503;
23/06/2024;ES33;2=;574;831;837;438;349;499;577;564;606;555;418;260;
23/06/2024;ES34;1-;221;198;186;210;202;161;115;147;148;171;281;361;
23/06/2024;ES34;1=;419;354;298;274;283;279;304;292;278;249;220;165;
23/06/2024;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES36;1-;697;529;455;382;391;379;261;413;315;455;635;883;
23/06/2024;ES36;1=;1143;1026;759;903;1027;1038;1084;1104;927;534;513;391;
23/06/2024;ES36;2-;505;413;333;266;277;319;221;372;544;766;1032;1191;
23/06/2024;ES36;2=;1241;1159;714;867;1174;1323;1406;1358;1143;523;438;267;
23/06/2024;ES37;1-;432;337;267;221;185;224;225;431;589;623;790;899;
23/06/2024;ES37;1=;931;869;611;693;864;817;860;816;726;580;503;265;
23/06/2024;ES37;2-;415;322;206;190;164;295;319;406;570;828;896;1077;
23/06/2024;ES37;2=;1315;1197;662;737;941;1151;1181;1144;1023;728;514;278;
23/06/2024;ES38;1-;177;101;87;48;39;32;49;75;92;173;238;313;
23/06/2024;ES38;1=;404;413;346;198;220;276;310;317;328;304;229;183;
23/06/2024;ES38;2-;122;90;53;39;30;21;49;72;94;141;209;306;
23/06/2024;ES38;2=;315;327;257;158;168;262;291;283;244;228;150;83;
23/06/2024;ES39;1-;809;739;567;374;222;192;198;262;384;437;593;841;
23/06/2024;ES39;1=;1117;1370;1708;1481;871;1032;1440;1841;1859;2111;1666;1067;
23/06/2024;ES39;2-;692;738;526;336;206;108;156;228;324;557;794;1105;
23/06/2024;ES39;2=;1353;1487;1666;1418;844;935;1198;1208;1271;1274;1171;804;
23/06/2024;ES40;1-;563;379;282;239;247;246;253;334;496;680;928;1034;
23/06/2024;ES40;1=;1167;1202;718;860;1075;1214;1383;1298;1053;812;654;396;
23/06/2024;ES40;2-;608;469;340;280;273;337;322;574;1122;840;1038;1091;
23/06/2024;ES40;2=;1297;1079;791;980;1048;1081;1238;1213;1129;747;613;419;
23/06/2024;ES41;1-;419;366;280;240;267;276;255;323;475;586;1005;1096;
23/06/2024;ES41;1=;930;726;525;646;664;736;691;737;674;643;529;370;
23/06/2024;ES41;2-;303;271;174;151;150;146;166;250;297;433;519;683;
23/06/2024;ES41;2=;671;695;497;587;571;652;700;769;680;607;546;362;
